,user_id,brand_id,avg_score
91976,37906,12099,8.6
91977,5628,12099,7.2
91978,35478,2698,7.2
91979,40286,2698,9.2
91980,4159,2698,8.4
91981,32538,2698,8.8
91982,61,2698,7.8
91983,40286,2698,9.2
91984,13722,2698,9.2
91985,23411,2698,8.0
91986,5102,2698,6.6
91987,4253,2698,7.4
91988,13288,2698,9.2
91989,40394,2698,8.4
91990,39833,2698,8.6
91991,40286,2698,8.6
91992,13688,2760,7.6
91993,14774,2760,6.0
91994,38570,2698,7.8
91995,17259,2698,8.0
91996,13288,2698,9.2
91997,34201,2698,8.6
91998,22070,2698,8.6
91999,40286,2698,8.8
92000,40286,2698,8.4
92001,40,2698,8.2
92002,35478,2698,7.2
92003,72,2698,8.4
92004,35478,2698,7.0
92005,40286,2698,9.2
92006,15772,2698,8.0
92007,8539,2698,8.4
92008,19581,12099,6.4
92009,11069,12099,8.6
92010,22664,13945,8.2
92011,6321,2698,5.6
92012,12719,2698,7.6
92013,35472,2698,8.0
92014,40286,2698,8.0
92015,40286,2698,7.8
92016,22320,2698,8.0
92017,27563,2698,7.2
92018,14966,2698,8.8
92019,420,2698,7.4
92020,408,2698,8.6
92021,24163,2698,7.2
92022,13329,2698,9.2
92023,34105,2698,7.6
92024,6828,2698,7.8
92025,13883,13945,8.4
92026,25694,13945,8.2
92027,13329,2698,8.8
92028,12609,2698,9.0
92029,13289,2698,8.8
92030,12157,2698,7.8
92031,8557,2698,8.4
92032,39629,2698,6.0
92033,18597,2698,7.4
92034,3872,2698,6.8
92035,35840,2698,9.2
92036,34151,2698,7.2
92037,12685,2698,8.0
92038,24781,2698,8.6
92039,10700,2698,8.6
92040,23167,2698,5.8
92041,25713,6958,8.4
92042,33659,6958,8.6
92043,8664,6958,7.0
92044,35372,2698,7.6
92045,34521,2698,8.0
92046,26945,2698,7.8
92047,15729,2698,8.8
92048,33507,2698,8.8
92049,23439,2698,8.4
92050,33920,2698,8.2
92051,28398,2698,8.2
92052,35751,2698,8.0
92053,120,2698,3.6
92054,38756,2698,6.8
92055,28010,2698,7.0
92056,16699,2698,6.6
92057,26600,2698,7.2
92058,36958,2759,8.2
92059,38509,2759,6.0
92060,22045,2759,5.8
92061,31394,2698,8.6
92062,14484,2698,7.2
92063,14723,2698,6.8
92064,39673,2698,6.4
92065,29928,2698,5.8
92066,34151,2698,6.4
92067,24380,2698,7.8
92068,5182,2698,8.6
92069,40139,2698,8.2
92070,11429,2698,8.8
92071,30712,2698,9.0
92072,30712,2698,9.0
92073,5478,2698,5.0
92074,40942,2698,7.0
92075,22262,2759,8.0
92076,33767,2759,6.2
92077,40553,2759,1.0
92078,35849,2698,9.2
92079,31856,2698,7.8
92080,16417,2698,8.0
92081,12723,2698,6.8
92082,1592,2698,8.6
92083,42,2698,6.6
92084,13722,2698,7.0
92085,30833,2698,9.2
92086,34872,2698,9.0
92087,29750,2698,9.8
92088,17991,2698,6.0
92089,25188,2698,9.4
92090,41104,2698,7.8
92091,3850,2698,8.6
92092,14250,2759,3.6
92093,8544,2759,7.4
92094,13400,2759,7.6
92095,313,2698,7.8
92096,14075,2698,7.0
92097,13831,2698,7.8
92098,39570,2698,7.4
92099,4421,2698,8.2
92100,34870,2698,8.8
92101,40286,2698,8.2
92102,19224,2698,9.8
92103,22037,2698,9.2
92104,23678,2698,7.8
92105,4040,2698,8.0
92106,19828,2698,8.4
92107,15740,2698,9.2
92108,34477,2698,8.4
92109,29243,2759,8.2
92110,40321,2759,6.2
92111,22602,2759,7.0
92112,23,2698,7.0
92113,35394,2698,8.2
92114,15731,2698,9.2
92115,12106,2698,8.0
92116,15686,2698,8.4
92117,15740,2698,7.8
92118,4895,2698,7.4
92119,22766,2698,6.0
92120,36666,2698,7.8
92121,12347,2698,8.0
92122,22602,2698,7.0
92123,30423,2698,6.6
92124,30423,2698,7.0
92125,26670,2698,8.0
92126,24340,2760,8.2
92127,15934,2760,8.0
92128,13765,2760,8.8
92129,26246,2698,6.4
92130,8095,2698,7.0
92131,26056,2698,8.8
92132,37355,2698,7.0
92133,40258,2698,8.6
92134,124,2698,7.8
92135,21540,2698,5.8
92136,9695,2698,9.0
92137,23957,2698,7.0
92138,22766,2698,6.0
92139,31356,2698,7.8
92140,11701,2698,6.6
92141,3694,2698,6.2
92142,427,2698,8.0
92143,37449,2756,7.2
92144,2562,2756,4.2
92145,20860,2698,7.4
92146,29106,2698,8.4
92147,12263,2698,7.0
92148,15044,2698,9.2
92149,22186,2698,9.6
92150,21100,2698,5.0
92151,30827,2698,7.2
92152,19352,2698,7.2
92153,18571,2698,7.8
92154,14424,2698,9.8
92155,4384,2698,8.8
92156,25932,2698,7.4
92157,35284,2698,6.8
92158,17676,2698,8.0
92159,24592,2756,7.0
92160,35372,2756,6.2
92161,33744,2756,6.2
92162,12415,2698,7.2
92163,6856,2698,8.6
92164,25095,2698,5.6
92165,7916,2698,8.0
92166,40286,2698,8.4
92167,4091,2698,5.0
92168,5099,2698,8.2
92169,19467,2698,8.0
92170,34566,2698,7.8
92171,6462,2698,6.4
92172,12719,2698,7.8
92173,13289,2698,9.8
92174,40286,2698,9.8
92175,27754,2698,8.2
92176,1319,2756,7.0
92177,36666,2756,7.8
92178,35836,2698,9.0
92179,19220,2698,9.0
92180,32142,2698,7.0
92181,32636,2698,9.6
92182,38622,2698,9.0
92183,22002,2698,9.2
92184,27852,2698,7.8
92185,19027,2698,8.6
92186,12165,2698,6.4
92187,3382,2698,7.8
92188,12165,2698,7.0
92189,34807,2698,9.0
92190,11712,2698,6.8
92191,38165,2698,6.8
92192,25932,2759,7.8
92193,39240,2759,6.4
92194,37186,2759,7.0
92195,8965,2698,8.0
92196,39844,2698,8.2
92197,29480,2698,7.6
92198,14882,2698,6.6
92199,14607,2698,6.2
92200,17089,2698,10.0
92201,28616,2698,8.2
92202,36469,2698,7.8
92203,19220,2698,8.8
92204,40286,2698,9.8
92205,40286,2698,9.0
92206,40286,2698,9.4
92207,34811,2698,8.4
92208,12719,2698,7.8
92209,32053,2756,4.2
92210,39654,2756,5.2
92211,13623,2756,7.8
92212,40286,2698,10.0
92213,35238,4863,7.2
92214,37528,4863,2.6
92215,22962,4863,7.0
92216,24372,4863,8.2
92217,2917,4863,5.2
92218,21176,4863,7.4
92219,18732,4863,5.2
92220,34320,4863,6.8
92221,23231,4863,7.6
92222,8729,4863,6.6
92223,30346,4863,7.0
92224,37868,4863,7.0
92225,38249,6949,8.2
92226,31874,6949,7.8
92227,7399,6949,8.0
92228,1570,6949,8.2
92229,25384,4863,7.0
92230,20680,4863,7.0
92231,13001,4863,6.6
92232,1688,4863,6.0
92233,20730,4863,6.8
92234,25591,4863,8.2
92235,1716,4863,6.6
92236,20418,4863,4.6
92237,1768,4863,5.0
92238,25591,4863,7.2
92239,36540,4863,6.8
92240,29119,4863,3.4
92241,17218,4863,7.4
92242,5367,3343,7.4
92243,10855,3343,2.6
92244,5367,3343,7.2
92245,3688,6952,10.0
92246,18928,4863,8.6
92247,23744,4863,6.4
92248,14360,4863,6.0
92249,32202,4863,7.4
92250,20328,4863,7.4
92251,18894,4863,7.2
92252,8034,4863,7.8
92253,18830,4863,6.6
92254,21251,4863,8.4
92255,12771,4863,7.6
92256,39606,4863,7.8
92257,4030,4863,5.4
92258,22102,4863,6.6
92259,13148,9250,8.2
92260,31328,9919,7.6
92261,29651,1077,6.2
92262,33902,6059,8.4
92263,28860,4863,8.2
92264,11579,4863,7.4
92265,36117,4863,8.2
92266,34739,4863,7.4
92267,35909,9249,9.4
92268,39376,9249,3.0
92269,18498,9249,9.2
92270,4251,9249,9.2
92271,4423,9249,8.4
92272,30029,9249,8.8
92273,34210,11725,7.8
92274,34210,11725,7.8
92275,7150,13260,4.4
92276,18721,2756,8.0
92277,23651,2756,7.6
92278,29651,2756,5.0
92279,28535,13260,7.8
92280,30916,13260,7.4
92281,22492,13260,7.2
92282,28535,13260,8.0
92283,30916,13260,7.2
92284,30916,13260,8.6
92285,22492,13260,8.0
92286,30916,13260,7.8
92287,30916,13260,8.2
92288,30916,13260,7.4
92289,30916,13260,8.2
92290,30916,13260,8.4
92291,823,7843,8.0
92292,22721,7843,6.6
92293,4093,9250,8.8
92294,6271,9250,9.2
92295,39146,9250,8.0
92296,10699,9250,7.6
92297,30958,9250,8.0
92298,11401,2700,7.2
92299,20395,2700,8.2
92300,20395,2700,8.6
92301,15645,2700,7.6
92302,38302,2700,6.8
92303,11401,2700,7.2
92304,19027,2700,8.4
92305,19726,12460,8.4
92306,25364,12868,7.4
92307,23374,12868,6.2
92308,39271,12868,7.0
92309,7536,12868,8.0
92310,27390,5767,6.2
92311,8951,2756,9.0
92312,35883,2756,8.8
92313,35344,12868,8.0
92314,24680,13414,4.8
92315,3701,13414,3.4
92316,35295,13897,9.2
92317,27144,13897,7.8
92318,28750,13897,7.8
92319,20320,13897,7.6
92320,23801,13897,1.2
92321,4726,13897,8.6
92322,28691,13897,8.0
92323,19799,13897,8.0
92324,26841,13897,8.4
92325,32870,13897,8.4
92326,11010,13897,9.4
92327,12609,2754,7.8
92328,18373,2754,7.8
92329,20357,2754,8.8
92330,13367,13897,7.8
92331,7327,13897,6.0
92332,20890,13897,7.8
92333,26609,13897,7.6
92334,24246,9251,7.0
92335,298,9251,9.2
92336,14937,649,7.2
92337,18352,649,8.0
92338,29986,649,7.2
92339,24994,4864,3.4
92340,33713,4864,3.4
92341,33403,4864,7.0
92342,18613,4864,6.8
92343,6377,4864,3.0
92344,9727,2754,6.4
92345,22193,2754,7.8
92346,9363,2754,4.6
92347,30840,4864,7.0
92348,15866,4864,7.2
92349,33930,4864,3.2
92350,33126,4864,6.4
92351,14651,4864,6.2
92352,17138,4864,6.6
92353,33658,4864,5.4
92354,18101,4864,6.2
92355,12750,4864,5.8
92356,2923,4864,4.6
92357,6591,4864,6.0
92358,14953,4864,5.8
92359,13541,4864,8.2
92360,7972,2754,6.6
92361,20626,2754,1.0
92362,20626,2754,2.6
92363,180,4864,6.0
92364,18649,4864,2.0
92365,7390,4864,7.2
92366,15379,4864,6.0
92367,12617,4864,5.6
92368,35862,4864,8.2
92369,17077,4864,5.2
92370,37479,4864,5.8
92371,22324,4864,7.0
92372,34033,4864,8.6
92373,8683,4864,4.6
92374,24190,4864,8.0
92375,36289,4864,8.0
92376,36533,4949,6.4
92377,30002,4949,5.2
92378,20079,4949,8.8
92379,38469,4864,6.4
92380,31113,4864,6.0
92381,38469,4864,6.0
92382,20797,4864,5.0
92383,12750,4864,7.2
92384,5327,4864,8.4
92385,35020,4864,7.2
92386,40913,4864,7.4
92387,24376,4864,8.6
92388,32497,4864,7.8
92389,20995,4864,7.0
92390,18750,4864,7.2
92391,37972,4864,6.0
92392,21844,2754,8.2
92393,39844,2754,7.8
92394,29480,2754,9.0
92395,25261,4864,7.2
92396,24376,4864,8.0
92397,17808,4864,6.8
92398,18719,4864,7.0
92399,34918,4864,7.0
92400,34892,4864,7.2
92401,38469,4864,6.4
92402,29375,4864,6.0
92403,3574,4864,7.6
92404,31347,4864,5.6
92405,18616,4864,7.2
92406,34911,4864,1.2
92407,18756,4864,6.6
92408,35449,2750,8.6
92409,23,2750,7.4
92410,30423,2750,8.2
92411,10016,4864,6.8
92412,15732,4864,6.6
92413,20338,4864,4.6
92414,16532,4864,6.0
92415,17808,4864,6.8
92416,16998,4864,7.0
92417,10435,4864,7.0
92418,17095,4864,7.8
92419,17095,4864,7.8
92420,23736,4864,6.0
92421,21032,4864,7.2
92422,37594,4864,7.8
92423,16078,4864,5.8
92424,7466,7901,7.0
92425,38965,7901,8.6
92426,27185,7901,9.4
92427,28030,4864,7.2
92428,6743,4864,7.6
92429,5829,4864,8.6
92430,41106,4864,6.4
92431,24625,4864,5.0
92432,2695,4864,7.4
92433,31844,4864,7.6
92434,14368,4864,6.0
92435,38457,4864,6.6
92436,728,4864,7.6
92437,11370,4864,9.6
92438,11594,4864,5.8
92439,17808,4864,5.4
92440,1182,4926,9.6
92441,25122,4926,8.8
92442,23510,7902,7.6
92443,28030,4864,7.6
92444,13145,4864,7.6
92445,14874,4864,6.4
92446,34079,4864,7.4
92447,23442,4864,8.4
92448,27060,4864,7.0
92449,3009,4864,6.6
92450,13431,4864,5.8
92451,12449,4864,6.2
92452,17808,4864,6.4
92453,29411,4864,7.8
92454,34602,4864,7.6
92455,5829,4864,6.8
92456,18571,2754,7.6
92457,33744,2754,7.2
92458,12723,2754,8.4
92459,6956,4864,8.2
92460,17633,4864,6.4
92461,17771,4864,8.0
92462,3861,4864,7.4
92463,22147,4864,8.4
92464,17808,4864,7.8
92465,4751,4864,6.8
92466,30486,4864,7.6
92467,39052,4864,7.0
92468,34818,4864,7.6
92469,22259,4864,6.2
92470,27802,4864,8.0
92471,38825,4864,7.2
92472,28248,2749,7.2
92473,17376,9264,2.8
92474,20071,9264,6.6
92475,25345,4864,5.4
92476,4643,4864,7.4
92477,29839,4864,6.0
92478,36670,4864,6.0
92479,32537,4864,7.8
92480,9049,4864,7.8
92481,23517,4864,4.8
92482,33069,4864,7.4
92483,1716,4864,6.8
92484,4311,4864,8.0
92485,14360,4864,6.8
92486,37916,4864,8.2
92487,2173,4864,8.4
92488,11843,2751,6.6
92489,21870,12363,6.2
92490,4942,9577,2.8
92491,17015,4864,5.6
92492,32537,4864,8.8
92493,13843,6933,8.0
92494,13843,6933,7.2
92495,16375,4865,7.2
92496,32537,4865,8.0
92497,17390,4865,7.6
92498,13148,4865,7.8
92499,15732,4865,8.4
92500,2740,4865,7.8
92501,34506,4865,8.2
92502,34733,4865,8.4
92503,29826,4865,8.4
92504,27958,4865,7.6
92505,33633,2750,8.2
92506,14582,2750,7.0
92507,14424,2750,7.6
92508,21745,4865,8.0
92509,19558,4865,7.2
92510,36540,4865,7.8
92511,37972,4865,7.4
92512,9802,4865,8.6
92513,10684,4865,7.2
92514,6345,4865,7.6
92515,14368,4865,7.4
92516,5414,4865,8.4
92517,26109,4865,7.2
92518,22638,4865,8.2
92519,11505,4865,8.2
92520,18570,4865,8.4
92521,34914,4865,8.0
92522,38509,2750,9.4
92523,15357,2750,8.0
92524,10548,2750,8.8
92525,27390,5756,7.8
92526,15465,5756,5.0
92527,7128,5756,7.6
92528,20943,2121,7.0
92529,24832,2121,8.6
92530,13218,2121,7.6
92531,16995,2121,7.4
92532,12943,2121,8.6
92533,3050,2121,7.2
92534,3744,2121,5.6
92535,30090,2121,1.0
92536,29083,2121,8.0
92537,20943,2121,7.0
92538,555,13932,8.6
92539,8753,13932,7.4
92540,32866,13932,7.6
92541,21958,2121,8.0
92542,31565,2121,8.0
92543,28519,2121,9.0
92544,30733,2121,6.6
92545,26817,2121,1.0
92546,30126,2121,10.0
92547,37550,2121,8.2
92548,15004,2121,8.4
92549,27090,2121,7.0
92550,14515,2121,8.0
92551,18317,2121,8.4
92552,14520,2121,8.0
92553,25703,2121,9.0
92554,40740,9261,8.6
92555,14768,9261,9.0
92556,40549,9261,9.0
92557,36409,2121,6.6
92558,40794,2121,6.6
92559,3050,2121,8.6
92560,26409,2121,7.2
92561,20793,2121,7.6
92562,21731,2121,9.0
92563,25728,2121,7.0
92564,24449,2121,8.2
92565,34662,2121,8.0
92566,10363,2121,6.0
92567,31158,2121,8.2
92568,24449,2121,8.0
92569,25703,2121,7.8
92570,19877,11455,8.4
92571,26167,11455,5.6
92572,21938,11455,7.6
92573,30916,2121,7.4
92574,31565,2121,7.4
92575,13218,2121,8.0
92576,24832,2121,8.0
92577,1802,2121,8.2
92578,25476,2121,6.2
92579,19534,2121,5.0
92580,34662,2121,7.8
92581,26934,2121,7.0
92582,27090,2121,7.2
92583,13218,2121,7.8
92584,5458,2121,7.4
92585,14520,2121,8.0
92586,25549,2750,8.0
92587,18024,2750,8.8
92588,23204,2750,10.0
92589,27090,2121,6.6
92590,14520,2121,8.0
92591,19593,2121,8.0
92592,15128,2121,1.8
92593,34662,2121,7.8
92594,15641,2121,8.2
92595,18317,2121,7.4
92596,9662,2121,8.0
92597,41036,2121,8.6
92598,104,2121,7.2
92599,14330,2121,7.4
92600,37915,2121,7.0
92601,24832,2121,8.8
92602,39149,11951,8.2
92603,13843,11951,7.8
92604,20548,11951,10.0
92605,30664,2121,8.4
92606,23450,2121,9.0
92607,13218,2121,8.8
92608,3601,2121,7.2
92609,26615,2121,8.4
92610,10516,2121,7.6
92611,15901,2121,7.4
92612,10535,2121,9.0
92613,11784,2121,7.0
92614,35882,2121,8.4
92615,28643,2121,8.2
92616,28643,2121,7.8
92617,35400,2121,7.6
92618,1637,6491,6.6
92619,32218,6491,7.8
92620,1032,6491,5.0
92621,14520,2121,8.0
92622,30916,2121,7.2
92623,34662,2121,7.8
92624,28643,2121,7.8
92625,16092,2121,9.4
92626,26615,2121,6.4
92627,13218,2121,7.8
92628,36241,2121,7.8
92629,14520,2121,8.2
92630,23685,2121,8.4
92631,9118,2121,6.8
92632,40081,2121,6.6
92633,33735,2121,7.6
92634,1118,6491,7.6
92635,35414,6491,6.2
92636,3784,6491,8.8
92637,38012,2121,9.2
92638,21983,2121,7.8
92639,19593,2121,8.0
92640,21730,2121,8.0
92641,21448,2121,8.0
92642,20276,2121,8.4
92643,29618,2121,8.6
92644,18317,2121,8.4
92645,3601,2121,6.6
92646,31528,2121,6.6
92647,10136,2121,7.4
92648,14725,2121,9.6
92649,10516,2121,7.2
92650,17959,2724,7.2
92651,3409,2724,7.6
92652,23707,2724,6.6
92653,28853,2121,6.6
92654,10516,2121,7.8
92655,37974,4967,6.4
92656,19102,4967,4.0
92657,8754,4967,3.0
92658,23723,4967,6.4
92659,31105,4967,6.6
92660,13001,4967,4.2
92661,19292,4967,6.6
92662,10016,4967,7.0
92663,798,4967,7.0
92664,13987,4967,4.8
92665,25388,1064,9.0
92666,18368,1064,8.6
92667,18368,1064,9.4
92668,35,4967,5.0
92669,25381,4967,5.8
92670,33542,4967,7.4
92671,29018,4967,6.0
92672,30214,4967,8.6
92673,37715,4967,8.8
92674,9768,4967,6.6
92675,16285,4967,4.2
92676,7128,4967,8.2
92677,18966,4967,5.0
92678,18616,4967,8.2
92679,31587,4967,8.0
92680,2298,2726,8.0
92681,22050,2726,8.0
92682,11348,3334,7.4
92683,12828,4967,8.8
92684,1627,4866,5.0
92685,11879,4866,7.4
92686,30411,4867,10.0
92687,9534,4867,9.0
92688,9552,4867,8.8
92689,3802,4867,6.8
92690,8830,4867,7.6
92691,15586,4867,9.4
92692,15586,4867,8.4
92693,6310,4867,5.4
92694,40644,4867,5.4
92695,6225,4867,8.8
92696,2717,4867,9.0
92697,29480,2733,7.0
92698,25564,2733,6.2
92699,14075,2733,6.6
92700,1340,4867,8.6
92701,2031,4867,5.2
92702,33716,4867,7.6
92703,15540,4867,8.8
92704,17855,4867,7.4
92705,31045,4867,7.2
92706,39322,4867,8.8
92707,8185,4867,6.8
92708,40260,4867,8.0
92709,37755,4867,7.2
92710,21828,4867,5.0
92711,20613,4867,7.2
92712,22071,2701,7.6
92713,5290,2701,6.0
92714,3575,4868,5.0
92715,34637,4868,7.0
92716,15379,4868,7.0
92717,25937,2701,7.4
92718,29480,2701,7.0
92719,23003,2701,7.6
92720,17673,2701,8.0
92721,25937,2701,8.4
92722,15198,2701,7.2
92723,32577,2701,7.6
92724,11429,2701,8.8
92725,11712,2701,8.4
92726,39308,2701,7.4
92727,25047,2701,5.0
92728,32201,2701,9.0
92729,3872,2701,7.6
92730,30465,2701,5.0
92731,11429,2701,9.0
92732,29866,2701,8.2
92733,17737,2733,5.4
92734,27852,2733,8.4
92735,9342,2735,8.8
92736,28250,2701,8.4
92737,25670,2701,7.8
92738,23511,2701,7.6
92739,2667,2701,6.2
92740,27033,2701,9.8
92741,8965,2701,9.0
92742,37833,2701,8.0
92743,29480,2701,7.4
92744,20363,2701,5.6
92745,32802,2701,7.6
92746,34539,2701,7.6
92747,24133,2701,8.0
92748,36893,2701,7.0
92749,13208,2701,7.0
92750,3934,2701,7.6
92751,40738,2701,8.2
92752,34477,2750,10.0
92753,35936,2750,9.2
92754,16542,2750,7.0
92755,30627,4868,8.8
92756,12966,4868,3.8
92757,26503,4868,8.0
92758,18915,4868,8.0
92759,31911,4868,8.0
92760,6048,4868,7.0
92761,6048,4868,7.2
92762,28077,4868,5.0
92763,1232,4868,7.0
92764,13378,4868,8.0
92765,3265,4868,8.4
92766,18877,4868,7.2
92767,41109,4868,7.0
92768,15437,4868,8.2
92769,6591,4868,6.2
92770,21874,4868,7.6
92771,35231,7872,6.6
92772,19756,7872,6.2
92773,5265,192,9.0
92774,17370,4868,7.6
92775,39673,4868,9.0
92776,24695,4868,7.6
92777,6048,4868,7.0
92778,17424,4868,7.6
92779,34001,4868,7.6
92780,36109,4868,7.4
92781,35778,4868,6.6
92782,29617,4868,7.0
92783,4867,4868,7.4
92784,13997,4868,8.0
92785,11648,4868,7.6
92786,9034,4868,7.0
92787,32885,4868,5.8
92788,21776,4868,7.2
92789,13997,4868,8.6
92790,31083,4868,8.6
92791,3398,4868,8.8
92792,12733,4868,6.6
92793,35421,4868,7.2
92794,6310,4868,6.2
92795,6310,4868,6.0
92796,14461,4868,7.0
92797,4867,4868,6.0
92798,25008,4868,8.0
92799,31853,4868,7.4
92800,14277,4868,8.4
92801,2524,4868,7.4
92802,25474,4868,3.8
92803,14277,4868,8.4
92804,3973,4868,7.4
92805,36605,4868,8.6
92806,30479,4868,6.2
92807,7782,4868,5.8
92808,4459,4868,7.4
92809,33422,6944,7.2
92810,10649,2724,7.0
92811,13287,2724,7.6
92812,23354,4868,8.2
92813,19156,4868,7.6
92814,4640,4868,7.4
92815,4459,4868,7.8
92816,21743,4868,7.2
92817,11982,4868,8.6
92818,27390,4868,6.0
92819,6861,4868,7.4
92820,25412,4868,6.6
92821,30989,4868,7.0
92822,3723,4868,6.0
92823,37715,4868,8.8
92824,15550,4868,7.8
92825,2533,4868,7.4
92826,39874,4868,7.4
92827,1752,4868,6.0
92828,12357,2724,7.6
92829,34733,2724,7.2
92830,2358,2724,7.0
92831,982,4868,7.8
92832,2348,4868,7.0
92833,36792,4868,6.8
92834,22875,4868,7.6
92835,10749,4868,7.6
92836,24426,4868,7.8
92837,11,4868,7.0
92838,25534,4868,7.8
92839,20560,4868,8.0
92840,24564,4868,8.4
92841,26467,4868,5.0
92842,17791,4868,7.4
92843,2929,4868,8.4
92844,14368,4868,7.0
92845,16063,4868,7.2
92846,36665,4868,8.4
92847,10534,2721,7.4
92848,12242,2735,7.6
92849,28390,2735,8.2
92850,39847,4868,8.8
92851,9063,4868,8.4
92852,17633,4868,8.2
92853,41109,4868,8.6
92854,17088,4868,7.0
92855,9030,4868,5.6
92856,10044,7844,6.8
92857,25773,7844,7.4
92858,39383,7844,7.8
92859,7291,7844,8.0
92860,26624,7844,8.0
92861,35231,7844,7.0
92862,10531,7844,8.4
92863,7466,7844,7.4
92864,27185,7844,6.8
92865,20055,3728,8.6
92866,19259,4901,8.4
92867,14368,4901,7.2
92868,24453,7844,7.4
92869,15381,7844,7.0
92870,7466,7844,7.0
92871,23374,12869,6.2
92872,35344,12869,8.0
92873,35344,12869,8.0
92874,30283,12869,8.0
92875,13792,12869,8.4
92876,28503,12869,7.4
92877,15496,12869,6.4
92878,8572,12869,7.8
92879,27139,10347,6.8
92880,28390,11952,7.0
92881,28390,11952,7.2
92882,14419,373,7.0
92883,22525,2721,7.0
92884,19945,2721,7.0
92885,4160,2721,7.4
92886,4292,11178,8.8
92887,27306,13415,7.0
92888,27868,4869,6.4
92889,17149,4869,6.6
92890,7390,4869,6.6
92891,7390,4869,6.8
92892,39026,4869,8.0
92893,7390,4869,7.0
92894,22638,4869,6.8
92895,7401,4869,6.0
92896,22638,4869,6.0
92897,27866,4869,7.4
92898,22874,13271,7.8
92899,206,13271,8.8
92900,206,13271,8.6
92901,2614,4869,6.4
92902,26000,4869,5.0
92903,26000,4869,6.8
92904,9656,4869,5.8
92905,10016,4869,7.2
92906,19890,4869,6.8
92907,18795,4869,8.0
92908,17370,4869,6.6
92909,17149,4869,7.4
92910,25468,4869,3.4
92911,5019,4869,7.0
92912,19890,4869,6.8
92913,23359,2724,6.2
92914,32755,2724,10.0
92915,14374,2724,9.0
92916,22513,4869,8.0
92917,1688,4869,6.4
92918,7390,4869,6.6
92919,1377,4869,6.8
92920,22638,4869,7.0
92921,22739,4869,6.2
92922,41141,4869,6.6
92923,23239,4869,7.2
92924,19915,4869,6.0
92925,25154,4869,6.8
92926,32537,4869,8.2
92927,12733,4869,7.2
92928,18358,7866,4.2
92929,29514,7866,6.0
92930,11731,2724,8.0
92931,5979,4869,7.6
92932,10558,2699,7.4
92933,38770,2699,8.0
92934,5714,2699,7.6
92935,13831,2699,7.0
92936,26437,2699,7.2
92937,1537,2699,8.6
92938,635,2699,7.2
92939,10702,2699,8.2
92940,22168,2699,8.6
92941,23003,2699,8.2
92942,36919,2699,7.8
92943,21473,2699,9.6
92944,40286,2699,8.4
92945,21473,2699,8.8
92946,15939,2122,8.2
92947,29814,2122,8.0
92948,4202,2122,8.2
92949,4704,2699,9.8
92950,5714,2699,8.6
92951,13415,2699,8.6
92952,22356,2699,7.8
92953,34970,2699,8.0
92954,23003,2699,8.2
92955,14409,2699,9.0
92956,7420,2699,7.2
92957,6122,2699,7.8
92958,5591,2699,8.8
92959,37116,2699,7.6
92960,25937,2699,7.4
92961,10558,2699,8.4
92962,25937,2699,8.2
92963,24080,2699,8.0
92964,12733,4888,7.2
92965,14454,4888,9.0
92966,1310,4888,7.8
92967,21473,2699,9.0
92968,32731,2699,7.2
92969,2149,2699,6.0
92970,10450,2699,7.8
92971,18100,2699,6.8
92972,31176,2699,5.0
92973,40259,2699,8.4
92974,24727,2699,9.0
92975,23927,2699,7.0
92976,14409,2699,9.0
92977,2445,2699,7.2
92978,4160,2699,7.2
92979,38302,2699,8.8
92980,25731,2699,8.2
92981,14409,2699,8.8
92982,25791,7868,9.2
92983,17171,7868,7.4
92984,16755,11728,10.0
92985,40286,2699,8.4
92986,23003,2699,8.4
92987,8944,2699,8.6
92988,26383,2699,8.6
92989,27095,2699,9.0
92990,32421,2699,9.0
92991,18838,2699,8.2
92992,32540,4870,6.2
92993,30442,4870,7.8
92994,18570,4870,7.4
92995,40176,4870,5.0
92996,32633,4870,7.6
92997,17196,4870,7.2
92998,24190,4870,7.6
92999,30482,4870,6.8
93000,9509,11435,8.6
93001,35980,11435,8.2
93002,19753,11435,8.0
93003,36540,4870,8.0
93004,8229,4870,6.6
93005,9495,4870,7.2
93006,22638,4870,7.0
93007,28119,4870,8.4
93008,271,4870,7.4
93009,22638,4870,7.6
93010,23346,4870,8.4
93011,2623,4870,7.8
93012,22638,4870,7.8
93013,13396,4870,6.4
93014,13146,4870,7.0
93015,34918,4870,6.6
93016,34320,4870,7.2
93017,22669,4870,7.2
93018,30778,13898,4.2
93019,31835,13898,6.8
93020,11056,13898,8.0
93021,11594,4870,6.2
93022,13645,4870,6.6
93023,6592,4870,8.2
93024,34320,4870,7.8
93025,32271,4870,8.2
93026,24190,4870,7.4
93027,31984,4870,6.6
93028,21365,4870,7.6
93029,19890,4870,6.8
93030,2771,4870,6.6
93031,22601,4870,6.8
93032,18488,4870,7.6
93033,30412,4870,7.4
93034,11594,4870,6.6
93035,32071,4870,6.0
93036,15332,9668,9.2
93037,22624,9668,8.6
93038,19988,13267,8.0
93039,37972,4870,6.8
93040,19579,4870,7.4
93041,9978,4870,7.8
93042,29746,4870,6.8
93043,19084,4870,8.0
93044,19573,4870,8.2
93045,29018,4870,7.6
93046,29659,4870,4.2
93047,23119,4870,6.0
93048,6715,4870,8.4
93049,7729,4870,8.6
93050,29200,4870,6.2
93051,32966,4870,6.8
93052,19589,4870,7.8
93053,28124,4870,7.2
